filename,source_name,coordinates
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:06:49.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:09.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:09:37.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:57.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:44.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:52.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:33.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:09.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:09:53.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:28.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:17.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:04.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:12:24.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:36.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:13.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:33.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:05.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:12.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:49.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:37.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:25.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:09:29.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:21.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:29.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:48.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:07:45.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:01.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:11:20.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:41.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:10:56.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:09:13.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:08:41.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:12:00.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-02-07-01:06:49/J1604-4833/1284/2025-02-07-01:09:45.sf,J1604-4833,10:34:36.550-59:34:21.80
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:45.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:01.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:22:12.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:29.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:01.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:05.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:29.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:13.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:32.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:45.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:16.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:25.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:21.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:37.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:33.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:41.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:13.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:40.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:49.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:37.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:57.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:49.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:22:04.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:56.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:25.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:57.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:21.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:17.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:53.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:17:17.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:41.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:24.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:18:53.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:19:09.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:21:09.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2023-12-05-03:17:17/J0954-5754/1284/2023-12-05-03:20:05.sf,J0954-5754,09:54:53.510-57:54:48.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:48.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:01.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:29.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:38:57.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:05.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:41.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:40.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:04.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:38:49.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:56.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:20.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:12.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:53.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:38:41.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:44:16.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:44:00.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:05.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:49.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:09.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:17.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:29.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:13.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:17.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:44.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:52.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:01.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:25.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:45.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:33.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:53.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:28.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:57.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:21.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:13.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:09.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:42:33.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:44:08.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:37.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:43:36.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:45.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:39:21.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:40:25.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2025-01-30-06:38:41/J1020-5510/1284/2025-01-30-06:41:37.sf,J1020-5510,14:13:50.630-59:36:08.20
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:09.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:45.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:41.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:13.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:56.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:07:57.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:21.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:40.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:12:12.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:45.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:53.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:29.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:12:04.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:07:41.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:17.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:05.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:25.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:01.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:53.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:07:33.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:13.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:09.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:08:37.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:57.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:37.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:33.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:21.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:10:05.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:12:28.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:48.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:49.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:25.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:09:01.sf,J1554-5906,15:54:44.230-59:06:41.70
/beegfs/DATA/PTUSE/SCI-20200703-MK-02/search/4/2024-02-01-06:07:33/J1554-5906/1284/2024-02-01-06:11:32.sf,J1554-5906,15:54:44.230-59:06:41.70
